created_time,_id,positive,negative,neutral,compound,subjectivity,flair,flair score,aspect terms,aspect tb polarity,aspect tb subjectivity,aspect flair
2016-06-27T12:38:41+0000,,0,0.121,0.879,-0.5719,0.1,NEGATIVE,-0.964888036251068,big/,0,0.1,-0.755753993988037
2016-06-30T23:28:57+0000,,0.154,0.031,0.815,0.8316,0.388636363636364,NEGATIVE,-0.99930465221405,such/native/German/new/splendid/vigorous/,0.161616161616162,0.325757575757576,0.672521114349365
2015-09-19T12:55:17+0000,,0,0,1,0,0,NEGATIVE,-0.993460416793823,,0,0,0
2016-06-21T12:11:04+0000,,0.574,0,0.426,0.6597,0,POSITIVE,0.992199957370758,,0,0,0
2016-04-24T07:29:24+0000,,0,0,1,0,0.325,POSITIVE,0.782549500465393,past/,-0.25,0.25,-0.829448282718658
2016-06-19T13:14:10+0000,,0.329,0,0.671,0.5319,0,POSITIVE,0.993573844432831,,0,0,0
2016-09-26T17:48:36+0000,,0,0,1,0,0,NEGATIVE,-0.999553382396698,,0,0,0
2016-07-25T16:44:18+0000,,0,0,1,0,0,NEGATIVE,-0.983303546905518,devez/Mezheven/diwar/nevez/,0,0,0.409092351794243
2016-06-08T06:18:30+0000,,0.183,0.219,0.597,-0.1372,1,NEGATIVE,-0.685615956783295,weakest/,0,0,-0.998242378234863
2016-06-22T14:46:40+0000,,0,0,1,0,0,NEGATIVE,-0.994982421398163,,0,0,0
2016-07-14T07:49:18+0000,,0.167,0,0.833,0.3818,0,POSITIVE,0.997398138046265,dual/,0,0,0.992233514785767
2016-11-09T21:37:27+0000,,0,0.583,0.417,-0.4215,0,NEGATIVE,-0.999191582202911,,0,0,0
2016-06-22T21:02:47+0000,,0,0,1,0,0,NEGATIVE,-0.992958068847656,Ur/,0,0,-0.836710631847382
2016-07-25T16:44:18+0000,,0.321,0.321,0.357,0,0.383333333333333,NEGATIVE,-0.999306440353394,,0,0,0
2016-09-10T07:49:31+0000,,0,0,1,0,0.6875,POSITIVE,0.933283507823944,,0,0,0
2016-06-22T22:05:13+0000,,0,0.2,0.8,-0.0644,0,NEGATIVE,-0.65990823507309,,0,0,0
2016-05-31T06:11:29+0000,,0,0,1,0,0,POSITIVE,0.885771036148071,,0,0,0
2016-06-13T18:07:35+0000,,0.377,0.091,0.532,0.5809,0.5,NEGATIVE,-0.998017072677612,more/,0.5,0.5,0.992647409439087
2016-06-22T21:02:47+0000,,0,0,1,0,0,NEGATIVE,-0.925434648990631,hollvedeladur/,0,0,0.760393917560577
2016-06-30T23:28:57+0000,,0,0,1,0,0,NEGATIVE,-0.903606474399567,,0,0,0
2016-05-31T06:11:29+0000,,0.565,0,0.435,0.3818,0,POSITIVE,0.992665946483612,Stronger/,0,0,0.998615264892578
2016-07-16T18:23:06+0000,,0.067,0.081,0.852,-0.0772,0.0666666666666667,NEGATIVE,-0.845851063728333,Anglo/French/feudal/legal/,0.05,0.05,0.461006492376328
2017-01-07T12:35:22+0000,,0.066,0.115,0.82,-0.2023,0.325,NEGATIVE,-0.999514579772949,liberal/strange/ordinary/,-0.1,0.216666666666667,-0.871036132176717
2016-06-21T12:11:04+0000,,0.181,0,0.819,0.4754,0.583928571428572,POSITIVE,0.999076008796692,most popular/,0.55,0.7,0.999610960483551
2016-06-22T21:02:47+0000,,0,0,1,0,0.5,NEGATIVE,-0.921163618564606,little/,-0.1875,0.5,-0.709233701229096
2016-06-30T23:28:57+0000,,0.071,0.106,0.823,-0.3818,0.173333333333333,NEGATIVE,-0.987481594085693,titanic/internal/adequate/external/pro/-/refugee/faux/,0.0416666666666667,0.0541666666666667,0.225925996899605
2017-02-12T22:33:20+0000,,0.14,0.062,0.798,0.2382,0.35,POSITIVE,0.988714039325714,successive/economic/,0.1,0.1,0.988899976015091
2016-06-22T22:15:09+0000,,0,0.154,0.846,-0.2057,0.0625,NEGATIVE,-0.997962713241577,same/,0,0.125,0.514155149459839
2016-06-22T21:02:47+0000,,0,0.281,0.719,-0.5994,0,NEGATIVE,-0.991249561309815,,0,0,0
2017-01-12T21:56:07+0000,,0.07,0.102,0.828,-0.128,0,NEGATIVE,-0.989809632301331,affected/,0,0,0.577391028404236
2016-06-22T22:15:09+0000,,0,0,1,0,0.166666666666667,NEGATIVE,-0.704846739768982,INNER/,0,0.166666666666667,0.997637987136841
2016-09-10T07:49:31+0000,,0,0,1,0,0,NEGATIVE,-0.998426556587219,,0,0,0
2016-11-09T21:37:27+0000,,0,0,1,0,0,POSITIVE,0.942822217941284,too fizzy/,0,0,-0.981084525585175
2016-05-31T06:11:29+0000,,0,0,1,0,0.454545454545455,POSITIVE,0.955826103687286,new/sycophantic/,0.0681818181818182,0.227272727272727,0.0220215022563934
2017-01-07T12:35:22+0000,,0,0,1,0,0.3,POSITIVE,0.994800806045532,shorter/real/longer/,0.0666666666666667,0.1,0.209644556045532
2016-06-13T06:38:06+0000,,0,0,1,0,0,POSITIVE,0.99740332365036,,0,0,0
2016-09-26T17:48:36+0000,,0.086,0,0.914,0.4404,0.05,NEGATIVE,-0.996707916259766,,0,0,0
2016-05-13T13:24:37+0000,,0,0,1,0,0.4,NEGATIVE,-0.80157858133316,similar/,0,0.4,-0.909181416034699
2016-05-31T06:11:29+0000,,0,0,1,0,0.567857142857143,POSITIVE,0.988273978233337,about right/,0.285714285714286,0.535714285714286,0.561012923717499
2016-04-16T10:28:27+0000,,0.143,0.235,0.622,-0.6124,0.583333333333333,POSITIVE,0.584958434104919,great/,0.8,0.75,0.99007648229599
2016-06-08T06:18:30+0000,,0.222,0.153,0.625,0.2467,0.522222222222222,POSITIVE,0.963662087917328,more creative/,0.5,0.75,0.999326586723328
2016-04-12T09:07:53+0000,,0.289,0,0.711,0.875,0.525,NEGATIVE,-0.843464612960815,ready/clean/free/Roman/,0.241666666666667,0.5,0.477222070097923
